#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.11.3-git0cccb86798', start_date='2021-05-27T23:41:20', checksum=719090293, investigation_time=1.0, risk_investigation_time=1.0"
asset_id,BldEpoch,BldgType,EqDesLev,GenOcc,GenType,LandUse,OccClass,SAC,SSC_Zone,SauidID,adauid,cdname,cduid,csdname,csduid,dauid,ername,eruid,fsauid,prname,pruid,sauid,taxonomy,lon,lat,structural~no_damage,structural~slight,structural~moderate,structural~extensive,structural~complete
145646-COM4-C3L-LC,1973-1989,C3L,LC,Commercial,Concrete,RES-HD,COM4,1,SSC-4,59010777,59150312,Greater Vancouver,5915,Vancouver,5915022,59153847,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59010777,COM4-C3L-LC,-123.12493,49.27737,1.523497E+00,4.773867E-03,1.208800E-03,5.480000E-04,1.119467E-03
145647-RES3D-C2L-PC,Pre-1973,C2L,PC,Residential-HD,Concrete,RES-HD,RES3D,1,SSC-4,59010777,59150312,Greater Vancouver,5915,Vancouver,5915022,59153847,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59010777,RES3D-C2L-PC,-123.12493,49.27737,1.521510E+00,6.225600E-03,1.639467E-03,6.824000E-04,1.089067E-03
145650-COM3-C2L-PC,Pre-1973,C2L,PC,Commercial,Concrete,RES-HD,COM3,1,SSC-4,59010777,59150312,Greater Vancouver,5915,Vancouver,5915022,59153847,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59010777,COM3-C2L-PC,-123.12493,49.27737,3.043128E+00,1.227653E-02,3.245600E-03,1.374133E-03,2.269600E-03
145651-COM3-URML-LC,1973-1989,URML,LC,Commercial,URMasonry,RES-HD,COM3,1,SSC-4,59010777,59150312,Greater Vancouver,5915,Vancouver,5915022,59153847,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59010777,COM3-URML-LC,-123.12493,49.27737,1.069667E+01,1.633253E-02,3.020533E-03,9.997333E-04,1.009067E-03
145653-COM1-URML-LC,1973-1989,URML,LC,Commercial,URMasonry,RES-HD,COM1,1,SSC-4,59010777,59150312,Greater Vancouver,5915,Vancouver,5915022,59153847,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59010777,COM1-URML-LC,-123.12493,49.27737,1.528084E+00,2.345333E-03,4.346667E-04,1.440000E-04,1.392000E-04
145655-COM4-URML-LC,1973-1989,URML,LC,Commercial,URMasonry,RES-HD,COM4,1,SSC-4,59010777,59150312,Greater Vancouver,5915,Vancouver,5915022,59153847,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59010777,COM4-URML-LC,-123.12493,49.27737,1.528105E+00,2.307467E-03,4.413333E-04,1.354667E-04,1.578667E-04
145663-COM4-URMM-LC,1973-1989,URMM,LC,Commercial,URMasonry,RES-HD,COM4,1,SSC-4,59010777,59150312,Greater Vancouver,5915,Vancouver,5915022,59153847,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59010777,COM4-URMM-LC,-123.12493,49.27737,1.526926E+00,2.304533E-03,7.933333E-04,3.933333E-04,7.296000E-04
145667-COM7-S5M-LC,1973-1989,S5M,LC,Commercial,Steel,RES-HD,COM7,1,SSC-4,59010778,59150312,Greater Vancouver,5915,Vancouver,5915022,59153849,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6Z,British Columbia / Colombie-Britannique,59,59010778,COM7-S5M-LC,-123.12709,49.27980,1.524256E+00,3.632267E-03,1.293600E-03,6.448000E-04,1.320533E-03
145672-COM3-C3L-LC,1973-1989,C3L,LC,Commercial,Concrete,RES-HD,COM3,1,SSC-4,59010778,59150312,Greater Vancouver,5915,Vancouver,5915022,59153849,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6Z,British Columbia / Colombie-Britannique,59,59010778,COM3-C3L-LC,-123.12709,49.27980,1.523600E+00,4.669067E-03,1.200800E-03,5.474667E-04,1.129600E-03
145682-COM1-URML-PC,Pre-1973,URML,PC,Commercial,URMasonry,RES-HD,COM1,1,SSC-4,59010778,59150312,Greater Vancouver,5915,Vancouver,5915022,59153849,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6Z,British Columbia / Colombie-Britannique,59,59010778,COM1-URML-PC,-123.12709,49.27980,1.526962E+00,3.135200E-03,6.269334E-04,2.165333E-04,2.058667E-04
145687-GOV1-URMM-LC,1973-1989,URMM,LC,Civic,URMasonry,RES-HD,GOV1,1,SSC-4,59010778,59150312,Greater Vancouver,5915,Vancouver,5915022,59153849,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6Z,British Columbia / Colombie-Britannique,59,59010778,GOV1-URMM-LC,-123.12709,49.27980,1.527056E+00,2.181600E-03,7.741333E-04,3.957333E-04,7.400000E-04
145688-COM4-URML-LC,1973-1989,URML,LC,Commercial,URMasonry,RES-HD,COM4,1,SSC-4,59010778,59150312,Greater Vancouver,5915,Vancouver,5915022,59153849,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6Z,British Columbia / Colombie-Britannique,59,59010778,COM4-URML-LC,-123.12709,49.27980,1.528112E+00,2.335733E-03,4.248000E-04,1.474667E-04,1.269333E-04
145691-COM1-URML-LC,1973-1989,URML,LC,Commercial,URMasonry,RES-HD,COM1,1,SSC-4,59010778,59150312,Greater Vancouver,5915,Vancouver,5915022,59153849,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6Z,British Columbia / Colombie-Britannique,59,59010778,COM1-URML-LC,-123.12709,49.27980,1.528093E+00,2.346933E-03,4.306667E-04,1.456000E-04,1.312000E-04
145693-COM3-URML-LC,1973-1989,URML,LC,Commercial,URMasonry,RES-HD,COM3,1,SSC-4,59010778,59150312,Greater Vancouver,5915,Vancouver,5915022,59153849,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6Z,British Columbia / Colombie-Britannique,59,59010778,COM3-URML-LC,-123.12709,49.27980,6.112362E+00,9.346400E-03,1.741867E-03,5.920000E-04,5.453333E-04
145696-RES3E-URML-LC,1973-1989,URML,LC,Residential-HD,URMasonry,RES-HD,RES3E,1,SSC-4,59010778,59150312,Greater Vancouver,5915,Vancouver,5915022,59153849,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6Z,British Columbia / Colombie-Britannique,59,59010778,RES3E-URML-LC,-123.12709,49.27980,1.528121E+00,2.306133E-03,4.517333E-04,1.397333E-04,1.288000E-04
145697-RES3A-URML-LC,1973-1989,URML,LC,Residential-MD,URMasonry,RES-HD,RES3A,1,SSC-4,59010778,59150312,Greater Vancouver,5915,Vancouver,5915022,59153849,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6Z,British Columbia / Colombie-Britannique,59,59010778,RES3A-URML-LC,-123.12709,49.27980,1.528082E+00,2.355733E-03,4.245333E-04,1.408000E-04,1.437333E-04
145705-COM4-URML-LC,1973-1989,URML,LC,Commercial,URMasonry,RES-HD,COM4,1,SSC-4,59010779,59150312,Greater Vancouver,5915,Vancouver,5915022,59153851,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6Z,British Columbia / Colombie-Britannique,59,59010779,COM4-URML-LC,-123.12688,49.27863,1.528072E+00,2.352267E-03,4.437333E-04,1.432000E-04,1.352000E-04
145708-COM3-URML-PC,Pre-1973,URML,PC,Commercial,URMasonry,RES-HD,COM3,1,SSC-4,59010779,59150312,Greater Vancouver,5915,Vancouver,5915022,59153851,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6Z,British Columbia / Colombie-Britannique,59,59010779,COM3-URML-PC,-123.12688,49.27863,1.527019E+00,3.104267E-03,6.178667E-04,2.000000E-04,2.061333E-04
145710-COM3-W3-PC,Pre-1973,W3,PC,Commercial,Wood,RES-HD,COM3,1,SSC-4,59010779,59150312,Greater Vancouver,5915,Vancouver,5915022,59153851,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6Z,British Columbia / Colombie-Britannique,59,59010779,COM3-W3-PC,-123.12688,49.27863,1.523700E+00,5.285600E-03,1.096000E-03,4.208000E-04,6.448000E-04
145716-COM3-C3L-LC,1973-1989,C3L,LC,Commercial,Concrete,RES-HD,COM3,1,SSC-4,59010779,59150312,Greater Vancouver,5915,Vancouver,5915022,59153851,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6Z,British Columbia / Colombie-Britannique,59,59010779,COM3-C3L-LC,-123.12688,49.27863,1.523630E+00,4.727200E-03,1.141867E-03,5.504000E-04,1.097067E-03
