#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.11.3-git0cccb86798', start_date='2021-05-27T05:39:03', checksum=719090293, investigation_time=1.0, risk_investigation_time=1.0"
asset_id,BldEpoch,BldgType,EqDesLev,GenOcc,GenType,LandUse,OccClass,SAC,SSC_Zone,SauidID,adauid,cdname,cduid,csdname,csduid,dauid,ername,eruid,fsauid,prname,pruid,sauid,taxonomy,lon,lat,structural~no_damage,structural~slight,structural~moderate,structural~extensive,structural~complete
71529-RES3E-URMM-LC,1973-1989,URMM,LC,Residential-HD,URMasonry,RES-HD,RES3E,1,SSC-4,59007562,59150312,Greater Vancouver,5915,Vancouver,5915022,59150779,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007562,RES3E-URMM-LC,-123.12297,49.27609,1.528610E+00,2.313200E-03,8.256000E-04,3.728000E-04,7.624000E-04
71532-COM1-C3M-LC,1973-1989,C3M,LC,Commercial,Concrete,RES-HD,COM1,1,SSC-4,59007562,59150312,Greater Vancouver,5915,Vancouver,5915022,59150779,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007562,COM1-C3M-LC,-123.12297,49.27609,1.527570E+00,2.805200E-03,1.002800E-03,5.180000E-04,9.880000E-04
71535-COM4-S5L-LC,1973-1989,S5L,LC,Commercial,Steel,RES-HD,COM4,1,SSC-4,59007562,59150312,Greater Vancouver,5915,Vancouver,5915022,59150779,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007562,COM4-S5L-LC,-123.12297,49.27609,1.521536E+00,7.029200E-03,1.723600E-03,7.996000E-04,1.795200E-03
71541-COM1-URML-LC,1973-1989,URML,LC,Commercial,URMasonry,RES-HD,COM1,1,SSC-4,59007562,59150312,Greater Vancouver,5915,Vancouver,5915022,59150779,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007562,COM1-URML-LC,-123.12297,49.27609,3.059617E+00,4.725600E-03,8.588000E-04,2.844000E-04,2.820000E-04
71543-COM4-URML-LC,1973-1989,URML,LC,Commercial,URMasonry,RES-HD,COM4,1,SSC-4,59007562,59150312,Greater Vancouver,5915,Vancouver,5915022,59150779,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007562,COM4-URML-LC,-123.12297,49.27609,1.529800E+00,2.365200E-03,4.448000E-04,1.356000E-04,1.384000E-04
71544-IND2-URML-LC,1973-1989,URML,LC,Industrial,URMasonry,RES-HD,IND2,1,SSC-4,59007562,59150312,Greater Vancouver,5915,Vancouver,5915022,59150779,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007562,IND2-URML-LC,-123.12297,49.27609,1.529776E+00,2.388400E-03,4.332000E-04,1.468000E-04,1.396000E-04
71551-IND4-W3-PC,Pre-1973,W3,PC,Industrial,Wood,RES-HD,IND4,1,SSC-4,59007563,59150312,Greater Vancouver,5915,Vancouver,5915022,59150780,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007563,IND4-W3-PC,-123.12286,49.27810,1.525623E+00,5.096000E-03,1.101200E-03,4.216000E-04,6.420000E-04
71552-COM1-S5L-LC,1973-1989,S5L,LC,Commercial,Steel,RES-HD,COM1,1,SSC-4,59007563,59150312,Greater Vancouver,5915,Vancouver,5915022,59150780,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007563,COM1-S5L-LC,-123.12286,49.27810,1.521733E+00,6.873200E-03,1.712800E-03,7.920000E-04,1.773200E-03
71554-COM1-W3-PC,Pre-1973,W3,PC,Commercial,Wood,RES-HD,COM1,1,SSC-4,59007563,59150312,Greater Vancouver,5915,Vancouver,5915022,59150780,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007563,COM1-W3-PC,-123.12286,49.27810,1.525570E+00,5.196400E-03,1.068800E-03,4.028000E-04,6.460000E-04
71556-COM3-W3-PC,Pre-1973,W3,PC,Commercial,Wood,RES-HD,COM3,1,SSC-4,59007563,59150312,Greater Vancouver,5915,Vancouver,5915022,59150780,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007563,COM3-W3-PC,-123.12286,49.27810,1.525698E+00,5.055600E-03,1.057600E-03,4.436000E-04,6.292000E-04
71561-COM3-C3M-PC,Pre-1973,C3M,PC,Commercial,Concrete,RES-HD,COM3,1,SSC-4,59007563,59150312,Greater Vancouver,5915,Vancouver,5915022,59150780,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007563,COM3-C3M-PC,-123.12286,49.27810,1.525742E+00,3.793200E-03,1.348000E-03,6.408000E-04,1.359600E-03
71573-COM4-URMM-LC,1973-1989,URMM,LC,Commercial,URMasonry,RES-HD,COM4,1,SSC-4,59007563,59150312,Greater Vancouver,5915,Vancouver,5915022,59150780,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007563,COM4-URMM-LC,-123.12286,49.27810,4.586240E+00,6.592400E-03,2.373600E-03,1.154000E-03,2.292400E-03
71574-REL1-URMM-LC,1973-1989,URMM,LC,Civic,URMasonry,RES-HD,REL1,1,SSC-4,59007563,59150312,Greater Vancouver,5915,Vancouver,5915022,59150780,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007563,REL1-URMM-LC,-123.12286,49.27810,1.528665E+00,2.298400E-03,7.876000E-04,4.044000E-04,7.288000E-04
71576-COM1-URMM-LC,1973-1989,URMM,LC,Commercial,URMasonry,RES-HD,COM1,1,SSC-4,59007563,59150312,Greater Vancouver,5915,Vancouver,5915022,59150780,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007563,COM1-URMM-LC,-123.12286,49.27810,1.528733E+00,2.187600E-03,8.048000E-04,4.124000E-04,7.464000E-04
71578-IND2-URML-LC,1973-1989,URML,LC,Industrial,URMasonry,RES-HD,IND2,1,SSC-4,59007563,59150312,Greater Vancouver,5915,Vancouver,5915022,59150780,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007563,IND2-URML-LC,-123.12286,49.27810,3.059672E+00,4.706400E-03,8.372000E-04,2.760000E-04,2.760000E-04
71579-IND1-URML-LC,1973-1989,URML,LC,Industrial,URMasonry,RES-HD,IND1,1,SSC-4,59007563,59150312,Greater Vancouver,5915,Vancouver,5915022,59150780,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007563,IND1-URML-LC,-123.12286,49.27810,1.529835E+00,2.352000E-03,4.156000E-04,1.516000E-04,1.296000E-04
71583-COM4-URML-LC,1973-1989,URML,LC,Commercial,URMasonry,RES-HD,COM4,1,SSC-4,59007563,59150312,Greater Vancouver,5915,Vancouver,5915022,59150780,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007563,COM4-URML-LC,-123.12286,49.27810,1.070915E+01,1.623280E-02,2.938800E-03,9.580000E-04,9.124000E-04
71586-COM1-URML-LC,1973-1989,URML,LC,Commercial,URMasonry,RES-HD,COM1,1,SSC-4,59007563,59150312,Greater Vancouver,5915,Vancouver,5915022,59150780,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007563,COM1-URML-LC,-123.12286,49.27810,4.589599E+00,6.940800E-03,1.306800E-03,4.156000E-04,3.896000E-04
71588-COM2-URML-LC,1973-1989,URML,LC,Commercial,URMasonry,RES-HD,COM2,1,SSC-4,59007563,59150312,Greater Vancouver,5915,Vancouver,5915022,59150780,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007563,COM2-URML-LC,-123.12286,49.27810,1.529826E+00,2.357200E-03,4.224000E-04,1.408000E-04,1.372000E-04
71590-COM3-URML-LC,1973-1989,URML,LC,Commercial,URMasonry,RES-HD,COM3,1,SSC-4,59007563,59150312,Greater Vancouver,5915,Vancouver,5915022,59150780,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007563,COM3-URML-LC,-123.12286,49.27810,9.179158E+00,1.398800E-02,2.550800E-03,8.256000E-04,7.812000E-04
71596-RES3B-URML-LC,1973-1989,URML,LC,Residential-MD,URMasonry,RES-HD,RES3B,1,SSC-4,59007563,59150312,Greater Vancouver,5915,Vancouver,5915022,59150780,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007563,RES3B-URML-LC,-123.12286,49.27810,1.529857E+00,2.331600E-03,4.228000E-04,1.452000E-04,1.276000E-04
71599-COM4-C3L-LC,1973-1989,C3L,LC,Commercial,Concrete,RES-HD,COM4,1,SSC-4,59007563,59150312,Greater Vancouver,5915,Vancouver,5915022,59150780,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007563,COM4-C3L-LC,-123.12286,49.27810,1.525434E+00,4.633600E-03,1.162800E-03,5.664000E-04,1.087200E-03
71600-COM3-C3L-LC,1973-1989,C3L,LC,Commercial,Concrete,RES-HD,COM3,1,SSC-4,59007563,59150312,Greater Vancouver,5915,Vancouver,5915022,59150780,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007563,COM3-C3L-LC,-123.12286,49.27810,6.101429E+00,1.874440E-02,4.778400E-03,2.214000E-03,4.370800E-03
71601-COM3-RM1L-PC,Pre-1973,RM1L,PC,Commercial,RMasonry,RES-HD,COM3,1,SSC-4,59007563,59150312,Greater Vancouver,5915,Vancouver,5915022,59150780,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6B,British Columbia / Colombie-Britannique,59,59007563,COM3-RM1L-PC,-123.12286,49.27810,1.525717E+00,4.855600E-03,1.185600E-03,4.884000E-04,6.376000E-04
71608-RES3B-URML-LC,1973-1989,URML,LC,Residential-MD,URMasonry,RES-HD,RES3B,1,SSC-4,59007564,59150312,Greater Vancouver,5915,Vancouver,5915022,59150782,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6Z,British Columbia / Colombie-Britannique,59,59007564,RES3B-URML-LC,-123.12531,49.27969,1.529940E+00,2.272800E-03,3.968000E-04,1.452000E-04,1.292000E-04
71609-RES3C-URML-LC,1973-1989,URML,LC,Residential-MD,URMasonry,RES-HD,RES3C,1,SSC-4,59007564,59150312,Greater Vancouver,5915,Vancouver,5915022,59150782,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6Z,British Columbia / Colombie-Britannique,59,59007564,RES3C-URML-LC,-123.12531,49.27969,1.529890E+00,2.316800E-03,4.060000E-04,1.476000E-04,1.236000E-04
71615-COM4-URMM-LC,1973-1989,URMM,LC,Commercial,URMasonry,RES-HD,COM4,1,SSC-4,59007564,59150312,Greater Vancouver,5915,Vancouver,5915022,59150782,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6Z,British Columbia / Colombie-Britannique,59,59007564,COM4-URMM-LC,-123.12531,49.27969,1.528668E+00,2.260400E-03,8.040000E-04,3.704000E-04,7.812000E-04
71622-COM3-URML-LC,1973-1989,URML,LC,Commercial,URMasonry,RES-HD,COM3,1,SSC-4,59007564,59150312,Greater Vancouver,5915,Vancouver,5915022,59150782,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6Z,British Columbia / Colombie-Britannique,59,59007564,COM3-URML-LC,-123.12531,49.27969,1.529865E+00,2.326000E-03,4.368000E-04,1.320000E-04,1.240000E-04
71623-COM1-URML-LC,1973-1989,URML,LC,Commercial,URMasonry,RES-HD,COM1,1,SSC-4,59007564,59150312,Greater Vancouver,5915,Vancouver,5915022,59150782,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6Z,British Columbia / Colombie-Britannique,59,59007564,COM1-URML-LC,-123.12531,49.27969,1.529888E+00,2.312000E-03,4.272000E-04,1.364000E-04,1.204000E-04
71625-COM3-C3L-PC,Pre-1973,C3L,PC,Commercial,Concrete,RES-HD,COM3,1,SSC-4,59007564,59150312,Greater Vancouver,5915,Vancouver,5915022,59150782,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6Z,British Columbia / Colombie-Britannique,59,59007564,COM3-C3L-PC,-123.12531,49.27969,1.522982E+00,6.294000E-03,1.479600E-03,6.908000E-04,1.437600E-03
71626-COM4-C3L-LC,1973-1989,C3L,LC,Commercial,Concrete,RES-HD,COM4,1,SSC-4,59007564,59150312,Greater Vancouver,5915,Vancouver,5915022,59150782,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5920,V6Z,British Columbia / Colombie-Britannique,59,59007564,COM4-C3L-LC,-123.12531,49.27969,1.525384E+00,4.659600E-03,1.187600E-03,5.444000E-04,1.108800E-03
