#,,,,,,,"generated_by='OpenQuake engine 3.11.3-git0cccb86798', start_date='2021-06-23T21:51:48', checksum=100687443, investigation_time=1.0, risk_investigation_time=1.0"
event_id,contents,nonstructural,occupants,structural,rlz_id,rup_id,year
0,1.01128E+05,1.16300E+05,0.00000E+00,1.37370E+04,0,0,1
1,8.20132E+04,8.31906E+04,0.00000E+00,1.85003E+04,1,1,1
2,7.46917E+04,1.15175E+05,0.00000E+00,7.35105E+03,1,2,1
3,2.27394E+05,2.39699E+05,2.58573E-05,6.41967E+04,0,3,1
4,2.24098E+05,2.38041E+05,0.00000E+00,3.82670E+04,0,4,1
5,5.56002E+05,8.14979E+05,4.33494E-05,1.45266E+05,1,5,1
6,3.33938E+05,3.71632E+05,0.00000E+00,6.44743E+04,0,6,1
7,4.19009E+05,7.26832E+05,5.70196E-04,2.01867E+05,1,7,1
8,8.18652E+04,1.05789E+05,0.00000E+00,1.87546E+04,1,8,1
9,1.33740E+05,1.50647E+05,0.00000E+00,3.44784E+04,0,9,1
10,4.29926E+05,5.76295E+05,9.04399E-05,1.34463E+05,0,9,1
11,5.18760E+05,8.79111E+05,3.30507E-04,2.11388E+05,0,10,1
12,3.01246E+05,3.52519E+05,0.00000E+00,6.64319E+04,1,10,1
13,1.67515E+05,4.74403E+05,1.93177E-05,7.98715E+04,1,10,1
14,1.87451E+03,1.98298E+03,0.00000E+00,0.00000E+00,1,10,1
15,2.48392E+05,2.36424E+05,0.00000E+00,5.53761E+04,0,11,1
16,2.69539E+04,2.55505E+04,0.00000E+00,5.38662E+03,1,11,1
17,1.39394E+04,1.02652E+04,0.00000E+00,4.92536E+01,1,12,1
18,1.48980E+05,1.34962E+05,0.00000E+00,3.13132E+04,0,13,1
19,6.79523E+04,1.26437E+05,0.00000E+00,1.65720E+04,1,13,1
20,7.17183E+04,7.59834E+04,0.00000E+00,1.45177E+04,1,13,1
21,1.45573E+05,1.44280E+05,0.00000E+00,2.90641E+04,1,13,1
22,1.07445E+05,8.70847E+04,5.32000E-06,2.73994E+04,0,14,1
23,3.20593E+05,5.27361E+05,1.18943E-04,1.20872E+05,0,14,1
24,4.25584E+04,3.29017E+04,0.00000E+00,1.65027E+04,1,14,1
25,8.34381E+04,1.70175E+05,4.93999E-06,2.81250E+04,1,14,1
26,2.53369E+05,2.99256E+05,0.00000E+00,5.63182E+04,0,15,1
27,4.91184E+05,5.91800E+05,0.00000E+00,9.26343E+04,1,16,1
28,9.92738E+04,8.90992E+04,0.00000E+00,2.42059E+04,1,16,1
29,1.09529E+05,9.99609E+04,0.00000E+00,2.44048E+04,0,17,1
30,5.45166E+04,4.61212E+04,0.00000E+00,1.62316E+04,1,18,1
31,7.94437E+04,9.74954E+04,0.00000E+00,1.57546E+04,1,18,1
32,3.05838E+05,3.20846E+05,0.00000E+00,5.34348E+04,0,19,1
33,6.22091E+04,6.89182E+04,0.00000E+00,4.58251E+03,1,19,1
34,5.33500E+05,6.60648E+05,4.22300E-05,1.31679E+05,0,20,1
35,6.10047E+04,1.14576E+05,0.00000E+00,1.05500E+04,0,20,1
36,5.85466E+04,6.22306E+04,0.00000E+00,4.77115E+03,0,20,1
37,3.89351E+04,3.08783E+04,0.00000E+00,1.21864E+04,1,20,1
38,4.55756E+04,5.26621E+04,0.00000E+00,4.90306E+02,1,20,1
39,5.71008E+05,7.53034E+05,9.18136E-05,1.53896E+05,0,21,1
40,4.99000E+05,6.44487E+05,0.00000E+00,1.20762E+05,0,22,1
45,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0,23,1
46,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0,23,1
47,1.61720E+03,1.16396E+03,0.00000E+00,3.57450E+03,0,23,1
52,7.07664E+00,3.28985E+03,0.00000E+00,6.88558E+02,0,24,1
53,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0,24,1
54,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0,24,1
60,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0,25,1
63,9.11400E+03,8.26341E+03,0.00000E+00,8.15288E+03,0,26,1
64,0.00000E+00,0.00000E+00,0.00000E+00,6.22706E+03,0,26,1
65,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0,26,1
66,1.76017E+03,1.85587E+03,0.00000E+00,5.55767E+02,0,26,1
69,7.89734E+02,8.08679E+02,0.00000E+00,5.17150E+00,0,27,1
70,0.00000E+00,0.00000E+00,0.00000E+00,1.85046E+03,0,27,1
77,1.16121E+01,5.87974E+03,0.00000E+00,1.71420E+03,0,28,1
