#,,,,,,,"generated_by='OpenQuake engine 3.11.3-git0cccb86798', start_date='2021-06-23T21:10:19', checksum=2941869603, investigation_time=1.0, risk_investigation_time=1.0"
event_id,contents,nonstructural,occupants,structural,rlz_id,rup_id,year
0,4.08356E+05,6.27782E+05,9.88594E-05,1.38207E+05,0,0,1
1,4.08732E+04,4.18658E+04,0.00000E+00,7.91393E+03,0,1,1
2,7.23123E+04,8.57584E+04,0.00000E+00,5.86308E+03,0,2,1
3,4.44962E+04,3.70173E+04,0.00000E+00,1.58121E+04,1,3,1
8,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0,8,1
9,5.23598E+03,1.25247E+04,0.00000E+00,9.49404E+03,0,9,1
10,1.29282E+03,1.34870E+03,0.00000E+00,3.95881E+00,0,10,1
12,2.61586E-01,8.57802E+02,0.00000E+00,8.88643E+01,0,12,1
13,0.00000E+00,0.00000E+00,0.00000E+00,2.21888E+02,0,13,1
15,1.58306E+03,4.35696E+03,0.00000E+00,8.13378E+02,0,14,1
17,1.72112E+03,1.23377E+03,0.00000E+00,1.29877E+03,0,15,1
18,4.34558E+00,2.09031E+03,0.00000E+00,3.60184E+03,0,16,1
19,3.65916E+03,5.05389E+03,0.00000E+00,6.40920E+02,0,16,1
20,3.06883E+00,1.64086E+03,0.00000E+00,5.12008E+03,0,17,1
21,9.74995E+03,2.18173E+04,0.00000E+00,1.46379E+04,0,18,1
22,8.21229E+02,5.90366E+02,0.00000E+00,9.22260E+02,0,19,1
37,0.00000E+00,0.00000E+00,0.00000E+00,3.76108E+03,0,32,1
38,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0,33,1
39,0.00000E+00,0.00000E+00,0.00000E+00,5.98007E+02,0,34,1
41,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0,36,1
42,0.00000E+00,0.00000E+00,0.00000E+00,7.99589E+01,0,36,1
43,0.00000E+00,0.00000E+00,0.00000E+00,2.70344E+03,0,36,1
45,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0,38,1
47,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0,40,1
49,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0,42,1
74,6.33655E+05,1.13251E+06,4.73680E-04,2.53329E+05,1,63,1
75,4.35273E+03,3.67080E+03,0.00000E+00,2.10118E+03,0,64,1
76,3.38350E+05,5.06591E+05,6.89842E-04,1.04796E+05,0,65,1
77,9.95263E+05,1.91326E+06,1.11754E-03,6.67330E+05,0,66,1
78,1.61440E+03,1.15791E+03,0.00000E+00,1.25981E+03,0,67,1
79,1.50243E+05,2.15390E+05,6.25300E-05,4.05627E+04,0,68,1
80,9.47288E+03,1.09323E+04,0.00000E+00,4.56596E+01,0,69,1
81,3.06394E+06,9.30717E+06,2.00853E-01,4.84073E+06,0,70,1
83,3.94242E+04,7.08216E+04,0.00000E+00,2.83082E+03,0,72,1
84,4.63183E+05,5.75027E+05,6.25300E-05,1.13978E+05,0,73,1
85,1.39380E+05,1.65970E+05,6.19477E-06,3.04969E+04,0,74,1
86,2.53050E+04,2.12373E+04,0.00000E+00,2.46129E+02,0,75,1
87,3.23262E+05,6.50028E+05,1.63717E-03,2.33970E+05,0,76,1
89,1.24381E+06,2.74354E+06,3.19015E-03,1.06537E+06,0,78,1
90,2.45403E+05,2.99761E+05,0.00000E+00,5.26101E+04,0,79,1
91,4.89268E+03,3.51311E+03,0.00000E+00,0.00000E+00,0,80,1
92,5.32547E+02,9.60682E+02,0.00000E+00,7.24345E+02,0,81,1
93,9.49377E+05,1.59808E+06,2.16198E-03,4.45877E+05,0,82,1
94,1.84528E+06,4.62418E+06,2.57536E-02,1.94980E+06,0,83,1
95,3.35188E+06,7.97980E+06,7.78603E-01,2.81467E+06,0,84,1
96,8.07164E+03,5.80247E+03,0.00000E+00,4.00167E+00,0,85,1
97,1.08072E+05,2.03577E+05,0.00000E+00,2.63509E+04,0,86,1
98,1.00645E+06,2.44241E+06,3.31716E-03,6.03847E+05,0,87,1
99,2.33836E+05,5.45073E+05,6.37687E-04,1.46601E+05,0,88,1
100,4.85283E+06,2.18666E+07,4.09767E-01,1.07438E+07,0,89,1
101,2.15068E+04,1.92606E+04,0.00000E+00,9.54610E+03,0,90,1
102,3.98985E+04,3.72460E+04,0.00000E+00,1.80073E+04,0,91,1
103,2.93290E+05,3.93221E+05,6.91545E-05,7.93181E+04,0,92,1
104,6.56850E+05,1.08892E+06,1.51713E-05,2.00910E+05,0,93,1
105,7.94847E+04,1.45628E+05,0.00000E+00,1.02788E+04,0,94,1
106,8.07088E+05,1.37468E+06,7.99142E-04,3.46181E+05,0,95,1
107,8.97162E+04,9.86058E+04,0.00000E+00,1.69911E+04,0,96,1
108,3.77265E+05,8.75980E+05,1.03365E-03,2.29514E+05,0,97,1
109,3.85933E+03,2.77538E+03,0.00000E+00,0.00000E+00,0,98,1
110,4.43857E+05,1.08604E+06,7.50457E-03,4.89536E+05,0,99,1
111,1.83387E+06,6.24325E+06,1.32080E-01,2.29520E+06,0,100,1
112,3.33206E+05,3.43178E+05,2.83182E-03,5.99071E+04,0,101,1
113,5.06559E+05,7.32076E+05,1.09398E-04,1.71986E+05,0,102,1
114,8.69377E+05,1.52566E+06,5.76826E-04,3.60843E+05,0,103,1
115,4.51733E+04,6.04123E+04,0.00000E+00,4.62684E+03,0,104,1
116,1.45635E+06,4.69950E+06,2.57597E-02,1.82524E+06,0,105,1
118,9.86164E+05,1.78479E+06,1.19037E-03,4.96903E+05,0,107,1
119,1.15984E+06,3.38473E+06,9.18651E-02,1.25767E+06,0,108,1
120,2.72033E+03,2.73326E+03,0.00000E+00,0.00000E+00,0,109,1
121,1.31947E+05,1.64824E+05,0.00000E+00,3.08304E+04,0,110,1
122,1.73013E+05,2.32411E+05,1.57000E-05,3.38580E+04,0,111,1
123,2.91615E+05,2.84259E+05,0.00000E+00,5.48729E+04,0,112,1
124,1.35512E+07,6.18000E+07,9.29404E+00,3.81966E+07,0,113,1
125,3.52835E+05,7.22215E+05,5.69400E-05,1.31210E+05,0,114,1
126,1.23559E+06,3.36947E+06,4.68510E-02,1.35236E+06,0,115,1
127,4.09582E+04,6.50084E+04,0.00000E+00,4.40195E+03,0,116,1
128,3.31369E+05,5.88176E+05,5.32000E-06,1.18688E+05,0,117,1
129,4.05861E+03,4.44677E+03,0.00000E+00,0.00000E+00,0,118,1
130,2.17911E+05,6.54004E+05,7.45552E-04,1.86263E+05,0,119,1
131,6.07989E+04,5.52472E+04,0.00000E+00,1.50337E+04,0,120,1
132,6.48869E+04,1.36008E+05,0.00000E+00,1.82025E+04,0,121,1
133,1.05682E+05,1.49638E+05,0.00000E+00,8.75854E+03,0,122,1
134,1.85307E+05,1.66195E+05,0.00000E+00,4.19994E+04,0,123,1
135,4.68771E+04,4.21637E+04,0.00000E+00,2.16543E+03,0,124,1
136,2.17873E+05,3.24361E+05,2.06402E-04,9.61114E+04,0,125,1
137,4.13335E+05,5.02822E+05,1.57000E-05,9.80349E+04,0,126,1
138,4.00123E+06,1.44870E+07,2.54771E-01,6.78598E+06,0,127,1
139,4.51466E+05,5.51448E+05,0.00000E+00,8.80009E+04,0,128,1
140,1.20058E+05,1.70456E+05,4.95877E-05,3.64184E+04,0,129,1
141,7.04387E+04,7.50271E+04,0.00000E+00,4.05964E+03,0,130,1
145,2.85999E+06,1.09154E+07,1.08857E+00,4.53276E+06,0,134,1
146,2.73729E+05,2.65507E+05,0.00000E+00,4.62998E+04,0,135,1
148,4.25518E+04,4.61333E+04,0.00000E+00,1.86797E+03,0,137,1
151,1.17219E+05,1.64189E+05,3.34141E-05,3.41786E+04,0,140,1
152,1.99457E+04,1.93129E+04,0.00000E+00,8.23702E+03,0,141,1
153,2.40338E+04,2.67693E+04,0.00000E+00,9.26895E+02,0,142,1
154,2.19533E+05,3.70673E+05,6.88482E-06,4.81551E+04,0,143,1
155,1.54536E+05,1.53506E+05,0.00000E+00,3.40814E+04,0,144,1
156,3.57853E+06,1.06098E+07,1.91880E-01,5.00417E+06,0,145,1
159,1.06938E+05,2.06192E+05,0.00000E+00,1.87563E+04,0,148,1
160,6.60472E+03,6.54095E+03,0.00000E+00,1.41146E+01,0,149,1
161,1.62337E+05,2.49330E+05,1.57000E-05,3.86657E+04,0,150,1
162,2.59770E+04,2.95311E+04,0.00000E+00,1.18338E+03,0,151,1
163,6.62474E+06,2.91503E+07,1.03825E+00,1.73678E+07,0,152,1
164,2.23741E+05,2.13490E+05,0.00000E+00,4.92003E+04,0,153,1
166,2.69593E+04,3.76553E+04,0.00000E+00,1.43553E+03,0,155,1
168,2.56130E+05,4.39387E+05,3.30341E-05,6.49378E+04,0,157,1
173,5.28585E+05,8.94304E+05,5.46097E-03,3.73143E+05,0,162,1
174,2.99876E+06,1.12703E+07,1.71953E-01,4.71222E+06,0,163,1
176,9.38906E+05,1.65211E+06,1.59969E-03,4.90303E+05,0,165,1
180,9.45158E+03,1.35610E+04,0.00000E+00,2.15987E+01,0,169,1
184,4.82922E+01,3.91725E+02,0.00000E+00,3.66157E+02,0,173,1
185,6.00158E+04,5.61060E+04,0.00000E+00,1.43106E+04,0,174,1
186,1.34542E+06,3.77470E+06,1.81226E-02,1.28627E+06,0,175,1
190,1.56701E+04,1.91882E+04,0.00000E+00,2.48533E+02,0,179,1
192,5.41036E+05,7.80146E+05,1.59765E-03,1.32439E+05,0,181,1
193,4.81543E+04,4.42906E+04,0.00000E+00,2.80418E+03,0,182,1
196,9.85321E+04,9.56662E+04,0.00000E+00,2.24021E+04,0,185,1
197,2.62852E+04,2.99723E+04,0.00000E+00,1.22505E+03,0,186,1
199,2.39154E+04,2.17268E+04,1.04260E-04,3.29714E+02,0,188,1
200,3.30151E+05,3.78102E+05,0.00000E+00,8.02076E+04,0,189,1
202,7.75250E+02,5.57270E+02,0.00000E+00,8.98811E+02,0,191,1
205,4.97536E+04,4.62856E+04,0.00000E+00,3.08470E+03,0,194,1
207,2.38426E+04,2.65114E+04,0.00000E+00,9.05982E+02,0,196,1
208,6.44312E+05,1.03400E+06,5.32000E-06,2.13939E+05,0,197,1
212,1.74683E+04,1.53485E+04,0.00000E+00,7.86066E+03,0,201,1
213,6.75828E+04,9.70929E+04,0.00000E+00,4.22617E+03,0,202,1
218,1.05660E+03,7.62718E+02,0.00000E+00,0.00000E+00,0,207,1
220,8.35212E+04,7.26767E+04,0.00000E+00,2.11835E+04,0,209,1
224,0.00000E+00,0.00000E+00,0.00000E+00,4.17810E+03,0,213,1
237,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0,226,1
244,1.23410E+05,1.09797E+05,0.00000E+00,2.95959E+04,0,233,1
256,9.44304E+04,9.73074E+04,0.00000E+00,2.03339E+04,0,245,1
268,0.00000E+00,0.00000E+00,0.00000E+00,5.95554E+02,0,257,1
284,2.73294E+05,2.84739E+05,0.00000E+00,5.43240E+04,1,273,1
285,1.65593E+06,6.05383E+06,4.17418E-02,2.07877E+06,1,274,1
290,1.73468E+04,1.77502E+04,0.00000E+00,5.97028E+03,1,279,1
292,4.93514E+05,7.74032E+05,6.89430E-05,1.50642E+05,1,281,1
295,1.48450E+06,3.18442E+06,2.81565E-02,1.12731E+06,1,283,1
297,9.45573E+03,1.35671E+04,0.00000E+00,2.16228E+01,1,285,1
298,2.01972E+04,2.16654E+04,0.00000E+00,5.40466E+02,1,286,1
305,1.01741E+05,1.13607E+05,0.00000E+00,1.06038E+04,1,293,1
311,3.97643E+04,3.43666E+04,0.00000E+00,1.54692E+03,1,299,1
314,1.03321E+06,3.29703E+06,7.69780E-02,1.54773E+06,1,302,1
315,9.08837E+05,1.50725E+06,2.11424E-04,4.04386E+05,1,303,1
318,1.33689E+05,1.45354E+05,0.00000E+00,2.81099E+04,1,306,1
319,2.04216E+05,2.73909E+05,0.00000E+00,3.80963E+04,1,307,1
321,1.13854E+05,1.32456E+05,9.52000E-06,3.57739E+04,1,309,1
326,5.23202E+04,4.96582E+04,0.00000E+00,3.61236E+03,1,314,1
327,1.34063E+05,1.62036E+05,0.00000E+00,3.48161E+04,1,315,1
329,1.77315E+06,4.95764E+06,2.15585E-02,1.72756E+06,1,317,1
335,1.32172E+05,1.73204E+05,0.00000E+00,2.11878E+04,1,323,1
336,3.31013E+05,3.98810E+05,4.26554E-05,8.22026E+04,1,324,1
340,4.45222E+04,7.42672E+04,0.00000E+00,7.35297E+03,1,328,1
342,3.41969E+05,3.77536E+05,1.51525E-04,7.09521E+04,1,330,1
346,7.95565E+04,1.16734E+05,1.76353E-05,4.06034E+04,1,334,1
348,1.88331E+06,5.38788E+06,2.49735E-02,2.66749E+06,1,336,1
350,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1,338,1
351,8.60617E+05,3.12359E+06,1.78442E-02,9.28493E+05,1,339,1
356,1.77774E+05,1.65647E+05,0.00000E+00,3.64577E+04,1,344,1
360,2.76247E+03,1.98466E+03,0.00000E+00,1.65041E+03,1,348,1
362,6.49107E+04,5.19164E+04,0.00000E+00,1.59814E+04,1,350,1
365,3.03386E+04,5.20119E+04,0.00000E+00,4.78766E+03,1,353,1
379,0.00000E+00,0.00000E+00,0.00000E+00,3.38976E+03,1,367,1
388,5.02103E+04,8.06439E+04,0.00000E+00,8.56063E+03,1,376,1
409,3.76635E+04,5.18040E+04,0.00000E+00,1.31855E+03,1,397,1
473,0.00000E+00,0.00000E+00,0.00000E+00,2.57235E+03,1,461,1
474,2.72862E+03,3.85661E+03,0.00000E+00,0.00000E+00,1,462,1
489,1.33143E+06,3.86558E+06,1.12347E-02,1.23619E+06,0,477,1
490,8.36904E+05,1.77154E+06,3.80285E-03,5.69532E+05,0,478,1
491,7.59734E+05,1.17792E+06,2.15063E+00,2.66353E+05,0,479,1
492,5.69500E+05,9.40699E+05,2.20630E-01,3.16179E+05,0,480,1
493,1.22579E+06,3.23650E+06,6.31249E-02,1.02625E+06,0,480,1
494,1.55097E+06,3.34974E+06,1.56631E-02,1.33460E+06,0,481,1
495,2.15622E+06,7.91627E+06,3.56722E-01,3.23112E+06,0,482,1
496,1.46580E+06,4.61498E+06,5.67479E-02,2.17000E+06,0,483,1
497,1.57874E+06,3.96650E+06,6.79595E-02,1.64267E+06,0,483,1
498,1.16760E+06,2.43532E+06,5.79088E-02,6.63150E+05,0,484,1
499,3.05069E+06,1.04602E+07,6.88287E-02,4.79079E+06,1,485,1
500,4.14029E+06,1.39111E+07,1.70141E-01,8.08000E+06,1,486,1
501,1.17366E+06,2.17757E+06,1.96588E-03,8.24920E+05,1,487,1
502,2.19838E+06,7.11530E+06,1.79593E-01,3.48079E+06,1,488,1
503,3.92724E+06,1.39382E+07,2.08600E-01,6.53971E+06,1,488,1
504,4.99719E+05,1.06670E+06,8.93684E-04,3.00150E+05,1,489,1
505,2.60754E+06,5.48974E+06,1.54540E-02,1.72035E+06,1,490,1
506,1.36192E+06,2.44646E+06,1.74927E-03,7.99424E+05,1,491,1
507,9.73940E+05,2.29432E+06,7.84570E-03,7.51534E+05,1,492,1
536,3.82405E+04,5.07822E+04,0.00000E+00,2.07035E+03,0,521,1
570,3.72514E+03,5.27211E+03,0.00000E+00,0.00000E+00,0,554,1
586,1.07093E+04,1.19352E+04,1.69979E-04,6.19197E+03,0,570,1
650,7.52659E+04,8.15091E+04,0.00000E+00,1.72661E+04,1,634,1
801,3.60722E+04,4.38222E+04,0.00000E+00,1.67684E+03,0,785,1
806,1.38614E+03,1.42893E+03,0.00000E+00,0.00000E+00,0,790,1
817,8.64535E+04,2.27430E+05,0.00000E+00,2.70443E+04,0,801,1
818,1.27474E+04,9.72123E+03,0.00000E+00,9.18100E+03,0,802,1
823,1.06660E+06,2.16249E+06,8.50362E-04,6.85799E+05,0,807,1
839,6.53723E+05,1.00099E+06,8.93300E-05,2.67586E+05,0,823,1
840,5.94377E+05,1.19765E+06,1.53657E-03,3.10316E+05,0,824,1
846,8.38328E+04,9.83580E+04,0.00000E+00,1.39620E+04,0,830,1
870,1.96579E+04,2.55354E+04,0.00000E+00,6.05198E+01,0,854,1
875,2.73034E+05,2.81819E+05,0.00000E+00,6.14956E+04,0,859,1
885,6.11814E+04,8.96690E+04,0.00000E+00,1.17110E+04,0,869,1
898,4.30087E+03,4.72429E+03,0.00000E+00,1.54099E-01,0,882,1
909,7.66127E+04,1.04001E+05,0.00000E+00,1.93130E+04,0,892,1
917,4.54744E+03,3.26408E+03,0.00000E+00,0.00000E+00,0,900,1
928,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0,911,1
929,4.21578E+04,5.65593E+04,0.00000E+00,4.91814E+03,0,912,1
930,4.53336E+03,4.94556E+03,0.00000E+00,2.47240E+02,0,913,1
1013,1.75407E+03,1.79044E+03,0.00000E+00,0.00000E+00,1,996,1
1056,1.74806E+02,1.20467E+03,0.00000E+00,5.03300E+03,1,1039,1
1061,4.25516E+04,3.75460E+04,0.00000E+00,1.91759E+03,1,1044,1
1062,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1,1045,1
1065,6.62448E+04,1.01684E+05,0.00000E+00,1.38854E+04,1,1048,1
1069,8.39384E+03,7.49597E+03,0.00000E+00,1.72639E+03,1,1052,1
1075,3.06919E+04,4.48757E+04,0.00000E+00,2.14563E+03,1,1058,1
1085,8.71751E+03,1.30591E+04,0.00000E+00,3.23407E+03,1,1068,1
1089,8.39414E+05,1.34210E+06,1.95678E-04,3.31090E+05,1,1072,1
1095,7.08564E+04,7.08921E+04,0.00000E+00,1.03766E+04,1,1078,1
1100,7.39478E+04,7.36496E+04,0.00000E+00,1.23958E+04,1,1083,1
1101,3.16614E+03,3.17030E+03,0.00000E+00,0.00000E+00,1,1084,1
1107,5.00107E+05,6.97684E+05,5.33561E-06,1.72588E+05,1,1090,1
1109,1.68024E+03,1.20781E+03,0.00000E+00,0.00000E+00,1,1092,1
1140,5.68545E+04,6.83726E+04,0.00000E+00,1.84869E+03,1,1123,1
1163,1.33399E+05,1.71854E+05,0.00000E+00,1.83651E+04,1,1146,1
1209,2.31082E+05,2.23515E+05,0.00000E+00,5.00667E+04,0,1192,1
1210,2.33145E+04,3.79883E+04,0.00000E+00,5.32388E+03,0,1193,1
1220,3.99409E+05,5.12424E+05,6.75732E-05,1.05033E+05,0,1203,1
1225,7.62857E+03,9.05828E+03,0.00000E+00,1.11157E+03,0,1208,1
1226,3.05073E+04,4.45085E+04,0.00000E+00,2.10737E+03,0,1209,1
1227,3.38433E+04,5.14379E+04,0.00000E+00,2.88887E+03,0,1210,1
1228,4.70979E+05,5.46680E+05,1.57000E-05,1.01960E+05,0,1211,1
1229,3.26247E+05,6.44996E+05,4.18974E-04,1.66618E+05,0,1211,1
1230,8.09646E+05,1.38520E+06,2.02873E-03,3.74641E+05,0,1212,1
1232,1.14656E+04,9.08620E+03,0.00000E+00,8.77395E+03,0,1214,1
1233,5.11450E+05,1.01995E+06,1.96076E-03,3.43554E+05,0,1215,1
1236,2.98979E+03,2.15161E+03,0.00000E+00,0.00000E+00,0,1217,1
1237,4.88753E+04,6.78990E+04,0.00000E+00,6.83051E+03,0,1218,1
1238,5.31353E+04,6.36066E+04,0.00000E+00,7.64426E+03,0,1219,1
1241,2.25186E+04,1.71155E+04,0.00000E+00,1.17885E+04,0,1222,1
1242,6.44460E+05,8.43026E+05,0.00000E+00,9.69206E+04,0,1223,1
1243,8.60370E+05,1.53635E+06,3.97126E-04,3.31882E+05,0,1224,1
1245,3.89745E+05,5.15547E+05,3.00629E-04,1.09898E+05,0,1226,1
1264,2.53618E+05,2.91660E+05,0.00000E+00,4.95278E+04,0,1245,1
1271,5.84726E+02,6.22067E+02,0.00000E+00,0.00000E+00,0,1252,1
1273,1.53493E+04,1.16956E+04,0.00000E+00,9.94266E+03,0,1254,1
1275,1.72096E+03,1.81228E+03,0.00000E+00,0.00000E+00,0,1256,1
1276,2.15087E+04,2.36583E+04,0.00000E+00,6.73316E+02,0,1257,1
1277,1.08235E+05,1.65644E+05,0.00000E+00,8.45200E+03,0,1258,1
1278,4.01953E+05,4.60984E+05,4.20240E-05,2.30621E+05,0,1259,1
1279,2.25757E+05,2.16154E+05,0.00000E+00,4.96460E+04,0,1260,1
1282,1.79048E+05,1.59017E+05,0.00000E+00,4.11425E+04,0,1263,1
1283,2.34009E+03,1.68716E+03,0.00000E+00,0.00000E+00,0,1264,1
1292,6.19938E+04,7.04172E+04,0.00000E+00,5.32723E+03,0,1273,1
1297,2.55173E+04,3.15023E+04,0.00000E+00,1.74898E+03,0,1278,1
1298,1.64717E+05,4.50105E+05,1.62567E-05,7.31322E+04,0,1279,1
1301,2.13342E+03,4.23943E+03,0.00000E+00,3.59089E+03,0,1282,1
1309,4.26383E+04,3.76444E+04,0.00000E+00,2.54066E+03,0,1289,1
1312,5.14552E+03,7.30870E+03,0.00000E+00,0.00000E+00,0,1292,1
1317,7.08664E+04,6.39149E+04,0.00000E+00,1.44027E+04,0,1297,1
1327,8.45094E+02,6.07389E+02,0.00000E+00,9.34075E+02,0,1306,1
1337,6.49827E+05,1.10942E+06,1.19043E-04,3.26635E+05,0,1316,1
1346,5.61153E+04,5.13931E+04,0.00000E+00,1.74215E+04,0,1324,1
1353,5.05324E+04,4.48297E+04,0.00000E+00,1.69989E+04,0,1331,1
1364,2.12480E+04,2.73111E+04,0.00000E+00,1.46824E+02,0,1342,1
1368,8.35254E+02,8.71949E+02,0.00000E+00,0.00000E+00,0,1346,1
1376,1.00045E+04,1.47633E+04,0.00000E+00,4.70259E+02,0,1354,1
1377,2.06323E+03,1.47941E+03,0.00000E+00,1.42147E+03,0,1355,1
1383,1.24043E+05,1.64684E+05,0.00000E+00,2.58904E+04,0,1361,1
1384,2.47642E+05,2.72698E+05,0.00000E+00,4.34743E+04,0,1362,1
1385,1.30668E+05,1.90867E+05,6.25300E-05,4.26996E+04,0,1363,1
1392,3.10855E+04,3.16353E+04,0.00000E+00,2.77487E+03,0,1369,1
1393,8.86084E+04,1.32960E+05,0.00000E+00,1.26783E+04,0,1370,1
1397,6.21264E+03,5.14981E+03,0.00000E+00,2.11177E+03,0,1374,1
1408,1.36663E+05,2.06245E+05,0.00000E+00,2.33644E+04,0,1385,1
1409,6.95093E+05,2.42021E+06,7.00409E-03,7.25056E+05,0,1386,1
1411,1.65058E+05,1.39429E+05,0.00000E+00,3.30620E+04,0,1388,1
1414,5.20323E+04,6.81099E+04,0.00000E+00,4.72940E+03,0,1391,1
1421,3.15684E+03,3.00604E+03,0.00000E+00,8.01331E+02,0,1398,1
1429,6.83038E+05,1.09106E+06,1.79095E-04,3.06342E+05,0,1405,1
1440,8.50321E+04,9.47021E+04,0.00000E+00,6.44584E+03,0,1416,1
1442,9.49155E+03,7.23942E+03,0.00000E+00,8.11713E+03,0,1418,1
1443,1.18344E+05,1.04356E+05,0.00000E+00,3.01823E+04,0,1419,1
1449,1.06281E+04,8.67142E+03,0.00000E+00,1.27124E+02,0,1425,1
1450,2.64073E+03,2.83592E+03,0.00000E+00,0.00000E+00,0,1426,1
1455,2.98651E+04,2.37762E+04,0.00000E+00,1.34707E+04,0,1431,1
1458,1.52538E+04,1.47218E+04,0.00000E+00,5.20641E+03,0,1434,1
1461,2.02227E+04,2.00913E+04,0.00000E+00,1.82825E+03,0,1437,1
1463,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0,1439,1
1464,1.43473E+05,1.52381E+05,0.00000E+00,2.40302E+04,0,1440,1
1466,8.77374E+04,2.08247E+05,0.00000E+00,2.14656E+04,0,1442,1
1468,7.82267E+04,7.67631E+04,0.00000E+00,2.98159E+04,0,1444,1
1470,1.92983E+05,1.65941E+05,0.00000E+00,3.80172E+04,0,1446,1
1496,3.32546E+04,5.01881E+04,0.00000E+00,2.74266E+03,0,1470,1
1508,3.92675E+05,4.40130E+05,0.00000E+00,8.94182E+04,0,1482,1
1509,2.54329E+04,4.18365E+04,0.00000E+00,3.41509E+03,0,1483,1
1510,1.05423E+06,1.96994E+06,4.26798E-03,6.99595E+05,0,1484,1
1511,8.28648E+05,1.55824E+06,3.79075E-02,3.51647E+05,0,1485,1
1522,0.00000E+00,0.00000E+00,0.00000E+00,4.64906E+02,0,1496,1
1523,1.13788E+05,2.08959E+05,0.00000E+00,1.94551E+04,0,1497,1
1530,1.05782E+05,8.47305E+04,0.00000E+00,2.69254E+04,0,1503,1
1536,9.17074E+04,9.82814E+04,0.00000E+00,8.48579E+03,0,1509,1
1538,4.63552E+05,5.76218E+05,0.00000E+00,1.06813E+05,0,1511,1
1544,5.46546E+03,6.07353E+03,0.00000E+00,3.41579E+00,0,1517,1
1545,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0,1518,1
1552,0.00000E+00,0.00000E+00,0.00000E+00,5.92566E+02,0,1525,1
1555,1.97971E+05,1.75610E+05,0.00000E+00,3.80722E+04,0,1528,1
1562,2.98898E+03,5.19551E+03,0.00000E+00,1.49463E+03,0,1535,1
1590,1.63761E+04,2.02918E+04,0.00000E+00,1.88211E+03,0,1561,1
1601,6.84814E+04,7.28671E+04,0.00000E+00,7.93397E+03,0,1572,1
1608,4.84314E+04,6.13021E+04,0.00000E+00,8.22583E+02,0,1578,1
1614,4.26304E+04,7.89362E+04,0.00000E+00,3.60672E+03,0,1584,1
1616,2.78401E+03,2.02999E+03,0.00000E+00,1.65670E+03,0,1586,1
