rlz_id,branch_path,weight
0,0~3ALST,4.9999999e-03
1,0~0BLUT,4.9999999e-03
2,0~16LUS,4.9999999e-03
3,0~29MTV,4.9999999e-03
4,0~1ALVU,4.9999999e-03
5,0~24MTT,4.9999999e-03
6,0~1HMTT,4.9999999e-03
7,0~2AMVV,4.9999999e-03
8,0~0BLUV,4.9999999e-03
9,0~39MSU,4.9999999e-03
10,0~0DKTU,4.9999999e-03
11,0~2BMUT,4.9999999e-03
12,0~1EMSV,4.9999999e-03
13,0~1ANUT,4.9999999e-03
14,0~09MSV,4.9999999e-03
15,0~37NTT,4.9999999e-03
16,0~0HNUS,4.9999999e-03
17,0~25NSU,4.9999999e-03
18,0~0EKVU,4.9999999e-03
19,0~15NST,4.9999999e-03
20,0~35KVT,4.9999999e-03
21,0~09NVV,4.9999999e-03
22,0~1ELTU,4.9999999e-03
23,0~0AKTS,4.9999999e-03
24,0~16KUS,4.9999999e-03
25,0~0HNUT,4.9999999e-03
26,0~37NST,4.9999999e-03
27,0~29NVU,4.9999999e-03
28,0~1ENSS,4.9999999e-03
29,0~2AKTS,4.9999999e-03
30,0~09NVU,4.9999999e-03
31,0~38KTV,4.9999999e-03
32,0~3FMUV,4.9999999e-03
33,0~0CKSU,4.9999999e-03
34,0~08LSU,4.9999999e-03
35,0~19LTV,4.9999999e-03
36,0~1BKVV,4.9999999e-03
37,0~39NSU,4.9999999e-03
38,0~0AKTT,4.9999999e-03
39,0~0CLVU,4.9999999e-03
40,0~39LTT,4.9999999e-03
41,1~3ALUS,4.9999999e-03
42,1~3ANSS,4.9999999e-03
43,1~2ALTT,4.9999999e-03
44,1~1ANVV,4.9999999e-03
45,1~0AMTS,4.9999999e-03
46,1~2AMTS,4.9999999e-03
47,1~1AMTT,4.9999999e-03
48,1~0JMTT,4.9999999e-03
49,1~1AMUT,4.9999999e-03
50,1~0BKVT,4.9999999e-03
51,1~3CMSV,4.9999999e-03
52,1~2BLSS,4.9999999e-03
53,1~2JMUU,4.9999999e-03
54,1~3ALTS,4.9999999e-03
55,1~0EKSS,4.9999999e-03
56,1~3AKTS,4.9999999e-03
57,1~2ALST,4.9999999e-03
58,1~3ANUV,4.9999999e-03
59,1~1CNST,4.9999999e-03
60,1~24LTU,4.9999999e-03
61,1~0ELTT,4.9999999e-03
62,1~2IMUU,4.9999999e-03
63,1~3ANUV,4.9999999e-03
64,1~39KSV,4.9999999e-03
65,1~2DMSS,4.9999999e-03
66,1~3GMVS,4.9999999e-03
67,1~29MUS,4.9999999e-03
68,1~1AMTV,4.9999999e-03
69,1~35NTV,4.9999999e-03
70,1~2ALTU,4.9999999e-03
71,1~2FMVU,4.9999999e-03
72,2~3AMVT,4.9999999e-03
73,2~0AMSU,4.9999999e-03
74,2~07MVT,4.9999999e-03
75,2~39LVS,4.9999999e-03
76,2~1ANUU,4.9999999e-03
77,2~1BMVS,4.9999999e-03
78,2~08KTU,4.9999999e-03
79,2~3ENSS,4.9999999e-03
80,2~0AKVS,4.9999999e-03
81,2~2HNVU,4.9999999e-03
82,2~0AKUV,4.9999999e-03
83,2~2ALUV,4.9999999e-03
84,2~09NTU,4.9999999e-03
85,2~04KTV,4.9999999e-03
86,2~2ANVU,4.9999999e-03
87,2~3FNVT,4.9999999e-03
88,2~1ENTU,4.9999999e-03
89,2~09NTU,4.9999999e-03
90,2~39KVT,4.9999999e-03
91,2~1AMTV,4.9999999e-03
92,2~1FMTS,4.9999999e-03
93,2~38KUV,4.9999999e-03
94,2~2ALVT,4.9999999e-03
95,2~0JLSV,4.9999999e-03
96,2~0ANVS,4.9999999e-03
97,2~0JNVT,4.9999999e-03
98,2~3BKSV,4.9999999e-03
99,2~04KSV,4.9999999e-03
100,2~09NTS,4.9999999e-03
101,2~3EKUV,4.9999999e-03
102,2~19LUT,4.9999999e-03
103,2~1AMVU,4.9999999e-03
104,2~0FMTT,4.9999999e-03
105,2~2AMVU,4.9999999e-03
106,2~3ANSV,4.9999999e-03
107,2~39MVU,4.9999999e-03
108,2~08MVU,4.9999999e-03
109,2~19NSU,4.9999999e-03
110,2~04NSS,4.9999999e-03
111,2~18KUV,4.9999999e-03
112,2~1BLVV,4.9999999e-03
113,2~2AMST,4.9999999e-03
114,2~0FMTV,4.9999999e-03
115,2~2ANVU,4.9999999e-03
116,2~1FKUV,4.9999999e-03
117,2~19LTS,4.9999999e-03
118,2~1BMVV,4.9999999e-03
119,2~3DNSV,4.9999999e-03
120,2~2AKTT,4.9999999e-03
121,3~16KSS,4.9999999e-03
122,3~0ANVT,4.9999999e-03
123,3~0AKUT,4.9999999e-03
124,3~0BLTS,4.9999999e-03
125,3~29KVV,4.9999999e-03
126,3~1ELSS,4.9999999e-03
127,3~0JNSV,4.9999999e-03
128,3~15NTU,4.9999999e-03
129,3~3BNVV,4.9999999e-03
130,3~1JMVT,4.9999999e-03
131,3~3FNST,4.9999999e-03
132,3~29LSV,4.9999999e-03
133,3~1FMVU,4.9999999e-03
134,3~24MVV,4.9999999e-03
135,3~35MTV,4.9999999e-03
136,3~0ANUV,4.9999999e-03
137,3~08LUV,4.9999999e-03
138,3~1JMVS,4.9999999e-03
139,3~1CLVU,4.9999999e-03
140,3~1ELTU,4.9999999e-03
141,3~37KVS,4.9999999e-03
142,3~09LUS,4.9999999e-03
143,3~1FMTV,4.9999999e-03
144,3~3BLTT,4.9999999e-03
145,3~26MTT,4.9999999e-03
146,3~25MTV,4.9999999e-03
147,3~1AMSU,4.9999999e-03
148,3~3FKSS,4.9999999e-03
149,3~06NVU,4.9999999e-03
150,3~14MTS,4.9999999e-03
151,3~1FKUS,4.9999999e-03
152,3~1ELTV,4.9999999e-03
153,3~06NUU,4.9999999e-03
154,3~0BMVS,4.9999999e-03
155,4~3ALVS,4.9999999e-03
156,4~19NVU,4.9999999e-03
157,4~3GLTT,4.9999999e-03
158,4~0BLUS,4.9999999e-03
159,4~39NUU,4.9999999e-03
160,4~2FNST,4.9999999e-03
161,4~34KTV,4.9999999e-03
162,4~0ANUV,4.9999999e-03
163,4~38MUU,4.9999999e-03
164,4~0AMUU,4.9999999e-03
165,4~1ALUS,4.9999999e-03
166,4~28MSV,4.9999999e-03
167,4~2ANUV,4.9999999e-03
168,4~19NUS,4.9999999e-03
169,4~1BMSS,4.9999999e-03
170,4~2GMVT,4.9999999e-03
171,4~2AMST,4.9999999e-03
172,4~0CLTV,4.9999999e-03
173,4~0AMTV,4.9999999e-03
174,4~3FKUT,4.9999999e-03
175,4~36KTS,4.9999999e-03
176,4~1BKTT,4.9999999e-03
177,4~3ILSS,4.9999999e-03
178,4~09NVS,4.9999999e-03
179,4~2ANST,4.9999999e-03
180,4~29NSV,4.9999999e-03
181,5~1AMST,4.9999999e-03
182,5~2JMTV,4.9999999e-03
183,5~0AMUS,4.9999999e-03
184,5~16KVV,4.9999999e-03
185,5~0BMUT,4.9999999e-03
186,5~39LUU,4.9999999e-03
187,5~19NVU,4.9999999e-03
188,5~34LUS,4.9999999e-03
189,5~39MTT,4.9999999e-03
190,5~3FKVT,4.9999999e-03
191,5~28LVS,4.9999999e-03
192,5~09NUS,4.9999999e-03
193,5~35NUS,4.9999999e-03
194,5~0ELUV,4.9999999e-03
195,5~16KSU,4.9999999e-03
196,5~04MVU,4.9999999e-03
197,5~0BKVU,4.9999999e-03
198,5~1AMUT,4.9999999e-03
199,5~2BLUS,4.9999999e-03
